LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
Sweden,HOUSECOST,PRICERENT,IDX2015,A,1999,49.90819027,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2000,55.23919554,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2001,58.61665105,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2002,61.02772571,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2003,63.40007993,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2004,67.2268778,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2005,71.56700397,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2006,79.59883349,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2007,86.49435681,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2008,87.13834585,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2009,85.73086474,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2010,90.97443582,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2011,89.58571871,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2012,86.1104628,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2013,86.84976149,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2014,91.58701871,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2015,100,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2016,107.5488319,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2017,115.4937926,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2018,114.7157586,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2019,115.4425745,NA
Sweden,HOUSECOST,PRICERENT,IDX2015,A,2020,121.3804325,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1970,46.97586614,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1971,45.93694973,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1972,46.3889783,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1973,46.267045,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1974,45.72977308,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1975,48.62954947,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1976,50.74041294,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1977,53.08902393,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1978,54.17097694,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1979,55.70663654,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1980,52.32889705,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1981,47.81816758,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1982,43.48249851,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1983,39.33727696,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1984,37.55147147,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1985,36.51200482,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1986,37.11668974,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1987,39.76102018,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1988,44.26358139,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1989,49.26900685,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1990,50.15364481,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1991,48.48782077,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1992,42.9403583,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1993,36.22023963,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1994,36.87774355,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1995,35.88909092,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1996,35.89545955,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1997,37.75509652,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1998,41.15558408,NA
Sweden,HOUSECOST,REAL,IDX2015,A,1999,44.37725416,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2000,48.91495726,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2001,51.72210589,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2002,54.09624362,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2003,56.57976634,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2004,61.5637966,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2005,66.57537238,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2006,74.16945241,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2007,80.80740552,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2008,81.11786647,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2009,80.71581853,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2010,85.98040701,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2011,85.44658689,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2012,83.80249945,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2013,85.85313796,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2014,91.14774264,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2015,100,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2016,107.5484875,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2017,114.3555973,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2018,111.931037,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2019,112.033114,NA
Sweden,HOUSECOST,REAL,IDX2015,A,2020,118.2594641,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1980,17.12109043,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1981,19.53861049,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1982,22.46192056,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1983,24.56911561,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1984,26.58856566,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1985,28.41240571,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1986,29.70448824,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1987,31.65573829,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1988,34.08781085,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1989,36.81251592,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1990,42.13707355,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1991,53.18583383,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1992,57.91386395,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1993,62.75617907,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1994,65.17598163,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1995,67.20184918,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1996,69.64533674,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1997,71.8486968,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1998,72.39243931,NA
Sweden,HOUSECOST,RENT,IDX2015,A,1999,72.38658931,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2000,72.73000932,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2001,73.96002685,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2002,75.53946439,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2003,77.54022444,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2004,79.946757,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2005,81.87917205,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2006,82.60454207,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2007,83.9220196,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2008,86.04334215,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2009,88.81783722,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2010,90.26472476,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2011,92.35922231,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2012,94.74192487,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2013,96.88222492,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2014,98.54455246,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2015,100,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2016,100.8774775,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2017,101.6850025,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2018,102.6468026,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2019,104.2467776,NA
Sweden,HOUSECOST,RENT,IDX2015,A,2020,105.8473776,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1970,22.8648485,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1971,26.1891333,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1972,31.56816743,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1973,37.24063645,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1974,37.35333271,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1975,34.45419682,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1976,33.01752422,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1977,33.22258393,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1978,34.67827224,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1979,37.56648805,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1980,41.26957707,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1981,45.46295573,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1982,47.72053235,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1983,49.68145707,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1984,52.4845046,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1985,55.05359808,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1986,58.34585389,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1987,62.29154122,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1988,71.61239653,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1989,80.73622981,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1990,80.54622009,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1991,79.19209331,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1992,75.7367973,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1993,71.81515121,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1994,71.75507629,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1995,68.9777519,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1996,65.33204817,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1997,63.06254631,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1998,62.51167041,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,1999,62.42516853,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2000,62.44825,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2001,63.0095,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2002,62.91625,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2003,63.80975,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2004,66.148,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2005,68.59,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2006,72.8295,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2007,77.11025,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2008,80.01075,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2009,80.3995,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2010,82.617,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2011,87.88125,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2012,92.1285,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2013,94.8725,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2014,97.453,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2015,100,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2016,101.62425,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2017,103.59475,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2018,106.7355,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2019,110.57325,NA
Switzerland,HOUSECOST,NOMINAL,IDX2015,A,2020,115.35775,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1970,123.1154649,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1971,122.0120211,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1972,132.8033545,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1973,140.6067485,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1974,128.1626143,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1975,118.1113454,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1976,112.1639677,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1977,110.9914627,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1978,113.3562126,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1979,117.8919823,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1980,119.6177285,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1981,118.5462911,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1982,116.8067452,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1983,118.6737139,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1984,118.9472629,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1985,119.1082674,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1986,121.7117146,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1987,124.3743313,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1988,135.0211448,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1989,141.6748773,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1990,129.7926564,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1991,119.5267745,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1992,109.9057881,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1993,102.4341787,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1994,101.273368,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1995,94.93884685,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1996,89.51880516,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1997,81.65215544,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1998,79.42382399,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,1999,76.44032261,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2000,74.35947248,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2001,72.82982946,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2002,74.35240487,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2003,75.74877965,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2004,77.03488892,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2005,77.54362565,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2006,78.87417797,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2007,79.68583677,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2008,81.27065003,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2009,81.79850776,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2010,83.2405811,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2011,88.92186741,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2012,92.54002316,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2013,94.10940033,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2014,96.61385001,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2016,101.4166425,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2017,104.0190009,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2018,105.6333297,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2019,108.6510866,NA
Switzerland,HOUSECOST,PRICEINCOME,IDX2015,A,2020,113.8389981,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1970,92.40078153,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1971,97.50964506,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1972,108.3558528,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1973,120.0414916,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1974,111.9961536,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1975,94.08853498,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1976,86.3426989,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1977,85.82707146,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1978,89.30669463,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1979,96.79217329,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1980,105.1767629,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1981,110.9944471,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1982,106.6105902,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1983,105.131254,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1984,108.3746379,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1985,110.1851311,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1986,112.5898507,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1987,116.6488738,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1988,130.3763979,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1989,141.7975701,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1990,130.3425718,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1991,116.5220682,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1992,104.2406248,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1993,93.9856815,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1994,93.28988144,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1995,88.69506242,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1996,82.87180147,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1997,79.52234883,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1998,78.77276502,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,1999,78.13036844,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2000,76.99527036,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2001,75.61576982,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2002,74.7413562,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2003,75.58458872,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2004,77.45075509,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2005,79.23111621,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2006,82.5899714,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2007,85.48379846,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2008,86.64560512,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2009,84.95836793,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2010,86.33265919,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2011,90.64316461,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2012,94.40615447,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2013,96.7720505,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2014,98.22640494,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2015,100,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2016,101.3044135,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2017,102.1786121,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2018,104.8949643,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2019,108.1132165,NA
Switzerland,HOUSECOST,PRICERENT,IDX2015,A,2020,111.8428245,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1970,63.85820065,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1971,68.40134558,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1972,76.56323827,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1973,82.91901523,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1974,75.60751255,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1975,65.39593903,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1976,61.28735306,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1977,60.96472435,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1978,63.24289584,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1979,65.63671043,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1980,68.99627421,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1981,71.73507389,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1982,71.17978672,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1983,71.72330238,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1984,73.50899985,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1985,75.11501804,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1986,78.60882194,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1987,83.29797902,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1988,94.09031586,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1989,102.8684646,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1990,97.52501556,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1991,91.03662979,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1992,83.86852592,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1993,77.52824707,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1994,77.57881428,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1995,73.5836441,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1996,69.15714886,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1997,66.27364854,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1998,65.69441264,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,1999,65.48619662,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2000,64.85534928,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2001,65.1941743,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2002,65.41816543,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2003,65.60286982,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2004,67.62048325,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2005,69.39005081,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2006,72.63113191,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2007,75.7201082,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2008,77.11675678,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2009,78.00622868,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2010,79.90342792,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2011,85.37676643,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2012,90.36440913,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2013,93.35192979,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2014,96.11419129,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2015,100,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2016,101.8088559,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2017,102.9589198,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2018,104.7755787,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2019,108.9344928,NA
Switzerland,HOUSECOST,REAL,IDX2015,A,2020,114.3058287,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1959,13.21858498,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1960,13.55509278,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1961,13.99407732,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1962,14.69005591,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1963,15.30341792,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1964,16.26551951,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1965,17.1587925,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1966,18.5569437,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1967,20.32817609,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1968,21.90085221,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1969,23.22454981,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1970,24.73734277,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1971,26.85210262,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1972,29.11184117,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1973,31.02489196,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1974,33.37917695,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1975,36.65059611,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1976,38.24218402,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1977,38.70847046,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1978,38.82996832,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1979,38.81058611,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1980,39.23700466,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1981,40.95560032,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1982,44.78691302,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1983,47.25019027,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1984,48.42732266,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1985,49.96421,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1986,51.82019982,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1987,53.39435716,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1988,54.90782951,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1989,56.93583931,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1990,61.85618381,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1991,67.9933782,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1992,72.69575773,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1993,76.43001736,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1994,76.91631731,NA
Switzerland,HOUSECOST,RENT,IDX2015,A,1995,77.77904722,NA
